id_film;url;type_film;multilingues;nationalite;titre;genre;duree;reprise;couleur;note_presse;note_spectateurs;age_acteur;date
137918;http://www.allocine.fr/film/fichefilm_gen_cfilm=137918.html;Long-métrage;TRUE;espagnol;14 kilomètres;Drame;95;FALSE;Couleur;2,8;3,2;41,05145448;25/02/2009
137938;http://www.allocine.fr/film/fichefilm_gen_cfilm=137938.html;Long-métrage;FALSE;français;8 fois debout;Comédie dramatique;103;FALSE;Couleur;3,6;2,6;37;14/04/2010
138013;http://www.allocine.fr/film/fichefilm_gen_cfilm=138013.html;Long-métrage;TRUE;français;Coco Chanel & Igor Stravinsky;Drame;118;FALSE;Couleur et N&B;2,7;2,4;31;30/12/2009
138046;http://www.allocine.fr/film/fichefilm_gen_cfilm=138046.html;Long-métrage;FALSE;français;Poursuite;Drame;92;FALSE;Couleur;3,2;2,8;25;09/03/2011
138070;http://www.allocine.fr/film/fichefilm_gen_cfilm=138070.html;Long-métrage;FALSE;français;Dans tes bras;Drame;83;FALSE;Couleur;2,9;2,7;49;01/07/2009
138072;http://www.allocine.fr/film/fichefilm_gen_cfilm=138072.html;Long-métrage;FALSE;français;Adieu Gary;Comédie dramatique;75;FALSE;Couleur;3,7;2,5;58;22/07/2009
138093;http://www.allocine.fr/film/fichefilm_gen_cfilm=138093.html;Long-métrage;FALSE;français;AO, le dernier Néandertal;Historique;84;FALSE;Couleur;2,4;2,5;41,05145448;29/09/2010
138194;http://www.allocine.fr/film/fichefilm_gen_cfilm=138194.html;Long-métrage;FALSE;français;Les derniers jours du monde;Comédie dramatique;130;FALSE;Couleur;3,5;2,3;43;19/08/2009
138197;http://www.allocine.fr/film/fichefilm_gen_cfilm=138197.html;Long-métrage;FALSE;français;Irina, la Mallette rouge;Drame;90;FALSE;Couleur;1,8;2,7;41,05145448;03/09/2014
138198;http://www.allocine.fr/film/fichefilm_gen_cfilm=138198.html;Long-métrage;TRUE;français;Visage;Comédie dramatique;141;FALSE;Couleur;2,5;2,5;31;04/11/2009
138202;http://www.allocine.fr/film/fichefilm_gen_cfilm=138202.html;Long-métrage;FALSE;français;La Dame de trèfle;Policier;100;FALSE;Couleur;3,5;2,1;34;13/01/2010
138220;http://www.allocine.fr/film/fichefilm_gen_cfilm=138220.html;Long-métrage;FALSE;français;Nos enfants nous accuseront;Documentaire;107;FALSE;Couleur;2,6;3,4;41,05145448;05/11/2008
138248;http://www.allocine.fr/film/fichefilm_gen_cfilm=138248.html;Long-métrage;FALSE;français;Celle que j'aime;Comédie;103;FALSE;Couleur;1,9;1,9;46;22/04/2009
138273;http://www.allocine.fr/film/fichefilm_gen_cfilm=138273.html;Long-métrage;FALSE;français;Un Heureux Événement;Comédie dramatique;110;FALSE;Couleur;3;3,6;29;28/09/2011
138359;http://www.allocine.fr/film/fichefilm_gen_cfilm=138359.html;Long-métrage;FALSE;français;Gamines;Comédie dramatique;107;FALSE;Couleur;3,6;2,9;38;16/12/2009
138361;http://www.allocine.fr/film/fichefilm_gen_cfilm=138361.html;Long-métrage;FALSE;français;La Robe du soir;Drame;95;FALSE;Couleur;3,1;3,1;47;24/02/2010
138365;http://www.allocine.fr/film/fichefilm_gen_cfilm=138365.html;Long-métrage;TRUE;suédois;Morse;Epouvante-horreur;114;FALSE;Couleur;4,1;4;41,05145448;04/02/2009
138370;http://www.allocine.fr/film/fichefilm_gen_cfilm=138370.html;Long-métrage;FALSE;français;Puisque nous sommes nés;Documentaire;90;FALSE;Couleur;3,8;3,2;41,05145448;04/02/2009
138422;http://www.allocine.fr/film/fichefilm_gen_cfilm=138422.html;Long-métrage;TRUE;italien;La Terre des hommes rouges;Drame;106;FALSE;Couleur;3,7;3,6;34;17/12/2008
138424;http://www.allocine.fr/film/fichefilm_gen_cfilm=138424.html;Long-métrage;FALSE;russe;Soldat de papier;Comédie dramatique;118;FALSE;Couleur;3,1;2,8;44;15/09/2010
138425;http://www.allocine.fr/film/fichefilm_gen_cfilm=138425.html;Long-métrage;TRUE;allemand;Jerichow;Drame;93;FALSE;Couleur;3,5;3,4;33;22/04/2009
138426;http://www.allocine.fr/film/fichefilm_gen_cfilm=138426.html;Long-métrage;TRUE;français;Teza;Drame;140;FALSE;Couleur;3,7;3,4;41,05145448;28/04/2010
138529;http://www.allocine.fr/film/fichefilm_gen_cfilm=138529.html;Long-métrage;TRUE;belge;Le Voyage extraordinaire de Samy;Animation;85;FALSE;Couleur;2,9;3,4;41,05145448;11/08/2010
138567;http://www.allocine.fr/film/fichefilm_gen_cfilm=138567.html;Long-métrage;FALSE;suisse;La Forteresse;Documentaire;100;FALSE;Couleur;3,7;3,3;41,05145448;28/03/2012
138572;http://www.allocine.fr/film/fichefilm_gen_cfilm=138572.html;Long-métrage;FALSE;français;La Vie ailleurs;Documentaire;64;FALSE;Couleur;3;3,1;41,05145448;03/06/2009
138591;http://www.allocine.fr/film/fichefilm_gen_cfilm=138591.html;Long-métrage;FALSE;belge;Un ange à la mer;Drame;86;FALSE;Couleur;2,3;3,1;25;30/06/2010
138593;http://www.allocine.fr/film/fichefilm_gen_cfilm=138593.html;Long-métrage;FALSE;français;L'Empire du milieu du sud;Documentaire;86;FALSE;Couleur et N&B;3,6;3,7;41,05145448;24/11/2010
138594;http://www.allocine.fr/film/fichefilm_gen_cfilm=138594.html;Long-métrage;FALSE;français;Les Colts de l'or noir;Western;105;FALSE;Couleur;1,7;3;41,05145448;02/06/2010
138597;http://www.allocine.fr/film/fichefilm_gen_cfilm=138597.html;Long-métrage;FALSE;français;Ivul;Drame;96;FALSE;Couleur;2,5;2,6;69;20/01/2010
138598;http://www.allocine.fr/film/fichefilm_gen_cfilm=138598.html;Long-métrage;TRUE;allemand;Marga;Drame;100;FALSE;Couleur;3;3,7;45;16/06/2010
138653;http://www.allocine.fr/film/fichefilm_gen_cfilm=138653.html;Long-métrage;FALSE;islandais;White Night Wedding;Comédie;96;FALSE;Couleur;2,6;2,9;41;21/07/2010
138657;http://www.allocine.fr/film/fichefilm_gen_cfilm=138657.html;Long-métrage;FALSE;français;Vertige d'une rencontre;Documentaire;75;FALSE;Couleur;3;3,4;41,05145448;21/07/2010
138661;http://www.allocine.fr/film/fichefilm_gen_cfilm=138661.html;Long-métrage;TRUE;espagnol;Carte des sons de Tokyo;Drame;109;FALSE;Couleur;2,3;2,5;30;26/01/2011
138667;http://www.allocine.fr/film/fichefilm_gen_cfilm=138667.html;Long-métrage;FALSE;français;La Promeneuse d'oiseaux;Drame;196;FALSE;Couleur;;;20;03/07/2007
138680;http://www.allocine.fr/film/fichefilm_gen_cfilm=138680.html;Long-métrage;TRUE;français;Plein sud;Drame;90;FALSE;Couleur;2,8;2;34;30/12/2009
138682;http://www.allocine.fr/film/fichefilm_gen_cfilm=138682.html;Long-métrage;FALSE;français;Vertige;Aventure;84;FALSE;Couleur;3,4;2,9;22;24/06/2009
138683;http://www.allocine.fr/film/fichefilm_gen_cfilm=138683.html;Long-métrage;FALSE;allemand;Clara;Biopic;104;FALSE;Couleur;1,9;2,3;47;13/05/2009
138684;http://www.allocine.fr/film/fichefilm_gen_cfilm=138684.html;Long-métrage;FALSE;français;La Régate;Drame;91;FALSE;Couleur;3,3;3,9;25;17/02/2010
138730;http://www.allocine.fr/film/fichefilm_gen_cfilm=138730.html;Long-métrage;FALSE;britannique;Kick-Ass;Action;117;FALSE;Couleur;3,5;4;19;21/04/2010
138783;http://www.allocine.fr/film/fichefilm_gen_cfilm=138783.html;Long-métrage;FALSE;italien;Grido;Biopic;75;FALSE;Couleur;;;25;17/06/2009
138784;http://www.allocine.fr/film/fichefilm_gen_cfilm=138784.html;Long-métrage;TRUE;autrichien;Un monde sans eau ?;Documentaire;83;FALSE;Couleur;3,3;2,8;41,05145448;08/10/2008
138809;http://www.allocine.fr/film/fichefilm_gen_cfilm=138809.html;Long-métrage;FALSE;français;Connemara;Drame;;FALSE;Couleur;;2,9;23;06/06/1990
138822;http://www.allocine.fr/film/fichefilm_gen_cfilm=138822.html;Long-métrage;FALSE;français;Thelma, Louise et Chantal;Comédie;90;FALSE;Couleur;2,5;2,5;63;03/03/2010
138824;http://www.allocine.fr/film/fichefilm_gen_cfilm=138824.html;Long-métrage;FALSE;allemand;Jasper, pingouin explorateur;Animation;80;FALSE;Couleur;2,8;3,7;41,05145448;16/12/2009
138825;http://www.allocine.fr/film/fichefilm_gen_cfilm=138825.html;Long-métrage;FALSE;français;3 amis mènent l'enquête;Animation;77;FALSE;Couleur;2,6;2,8;41,05145448;21/10/2009
138826;http://www.allocine.fr/film/fichefilm_gen_cfilm=138826.html;Long-métrage;TRUE;britannique;Fleur du désert;Biopic;120;FALSE;Couleur;2,8;4;32;10/03/2010
138928;http://www.allocine.fr/film/fichefilm_gen_cfilm=138928.html;Long-métrage;TRUE;espagnol;No me pidas que te bese porque te besaré;Comédie;96;FALSE;Couleur;;;25;03/10/2008
138929;http://www.allocine.fr/film/fichefilm_gen_cfilm=138929.html;Long-métrage;FALSE;français;20 minutes de bonheur;Documentaire;100;FALSE;Couleur;3,7;3,4;41,05145448;17/09/2008
138954;http://www.allocine.fr/film/fichefilm_gen_cfilm=138954.html;Long-métrage;FALSE;français;Herbe;Documentaire;76;FALSE;Couleur;2,8;3;41,05145448;18/02/2009
138960;http://www.allocine.fr/film/fichefilm_gen_cfilm=138960.html;Long-métrage;FALSE;français;Nuit bleue;Drame;86;FALSE;Couleur;2,7;2,9;28;13/04/2011
138965;http://www.allocine.fr/film/fichefilm_gen_cfilm=138965.html;Long-métrage;FALSE;français;Sweet Valentine;Comédie dramatique;85;FALSE;Couleur;2,3;1,9;39;02/06/2010
138966;http://www.allocine.fr/film/fichefilm_gen_cfilm=138966.html;Long-métrage;FALSE;français;Libre échange;Comédie dramatique;80;FALSE;Couleur;;1,6;53;22/12/2010
138975;http://www.allocine.fr/film/fichefilm_gen_cfilm=138975.html;Long-métrage;FALSE;italien;Estómago;Drame;112;FALSE;Couleur;2,8;3,6;40;19/05/2010
139042;http://www.allocine.fr/film/fichefilm_gen_cfilm=139042.html;Long-métrage;FALSE;britannique;Bronson;Biopic;92;FALSE;Couleur;4,1;3,5;31;15/07/2009
139043;http://www.allocine.fr/film/fichefilm_gen_cfilm=139043.html;Long-métrage;FALSE;français;Victor;Comédie;95;FALSE;Couleur;2,4;1,8;75;07/10/2009
139045;http://www.allocine.fr/film/fichefilm_gen_cfilm=139045.html;Long-métrage;FALSE;italien;Le Déjeuner du 15 août;Comédie;76;FALSE;Couleur;3,8;2,9;25;11/03/2009
139050;http://www.allocine.fr/film/fichefilm_gen_cfilm=139050.html;Long-métrage;FALSE;britannique;Harry Brown;Thriller;103;FALSE;Couleur;2,7;3,4;77;12/01/2011
139124;http://www.allocine.fr/film/fichefilm_gen_cfilm=139124.html;Moyen-métrage;FALSE;letton;Le Bal des lucioles & autres courts;Animation;42;FALSE;Couleur;;;41,05145448;29/10/2008
139165;http://www.allocine.fr/film/fichefilm_gen_cfilm=139165.html;Long-métrage;FALSE;espagnol;La Corne d'abondance;Comédie;108;FALSE;Couleur;3,2;2,9;44;03/02/2010
139181;http://www.allocine.fr/film/fichefilm_gen_cfilm=139181.html;Long-métrage;FALSE;français;Jaffa;Drame;105;FALSE;Couleur;3,7;3,6;27;10/06/2009
139217;http://www.allocine.fr/film/fichefilm_gen_cfilm=139217.html;Long-métrage;FALSE;islandais;Mariage à l'Islandaise;Comédie;95;FALSE;Couleur;2,4;2,3;25;03/06/2009
139254;http://www.allocine.fr/film/fichefilm_gen_cfilm=139254.html;Moyen-métrage;FALSE;suédois;Laban, le petit fantôme;Animation;44;FALSE;Couleur;3;3;41,05145448;03/12/2008
139260;http://www.allocine.fr/film/fichefilm_gen_cfilm=139260.html;Long-métrage;FALSE;français;Nos lieux interdits;Documentaire;108;FALSE;Couleur;3,5;3;41,05145448;30/09/2009
139266;http://www.allocine.fr/film/fichefilm_gen_cfilm=139266.html;Long-métrage;FALSE;français;Léger tremblement du paysage;Drame;85;FALSE;Couleur;2,9;3;41,05145448;26/08/2009
139267;http://www.allocine.fr/film/fichefilm_gen_cfilm=139267.html;Long-métrage;TRUE;français;La Religieuse portugaise (The Portuguese nun);Drame;127;FALSE;Couleur;3,8;2,8;36;11/11/2009
139277;http://www.allocine.fr/film/fichefilm_gen_cfilm=139277.html;Long-métrage;FALSE;britannique;The Club;Drame;95;FALSE;Couleur;2,8;3,7;46;21/01/2009
139320;http://www.allocine.fr/film/fichefilm_gen_cfilm=139320.html;Moyen-métrage;FALSE;britannique;Helen : autopsie d'une disparition;Policier;79;FALSE;Couleur;2,9;2,7;41,05145448;07/04/2010
139326;http://www.allocine.fr/film/fichefilm_gen_cfilm=139326.html;Long-métrage;FALSE;français;Last Night;Drame;92;FALSE;Couleur;2,6;2,7;25;16/02/2011
139361;http://www.allocine.fr/film/fichefilm_gen_cfilm=139361.html;Long-métrage;FALSE;belge;L'Autre monde;Drame;100;FALSE;Couleur;2,6;2,1;22;14/07/2010
139362;http://www.allocine.fr/film/fichefilm_gen_cfilm=139362.html;Long-métrage;FALSE;français;Zion et son frère;Drame;84;FALSE;Couleur;3,2;2,9;41,05145448;05/08/2009
139363;http://www.allocine.fr/film/fichefilm_gen_cfilm=139363.html;Long-métrage;TRUE;français;Stretch;Drame;90;FALSE;Couleur;2,3;2,5;33;12/01/2011
139364;http://www.allocine.fr/film/fichefilm_gen_cfilm=139364.html;Long-métrage;FALSE;allemand;The Future;Drame;91;FALSE;Couleur;2,8;2,5;30;17/08/2011
139368;http://www.allocine.fr/film/fichefilm_gen_cfilm=139368.html;Long-métrage;TRUE;français;Le Fil;Drame;93;FALSE;Couleur;2,6;2,8;72;12/05/2010
139369;http://www.allocine.fr/film/fichefilm_gen_cfilm=139369.html;Long-métrage;FALSE;suisse;Réfractaire;Drame;70;FALSE;Couleur;1,5;2,9;22;10/11/2010
139378;http://www.allocine.fr/film/fichefilm_gen_cfilm=139378.html;Long-métrage;FALSE;français;Blanc comme neige;Thriller;95;FALSE;Couleur;2,5;2;54;17/03/2010
139403;http://www.allocine.fr/film/fichefilm_gen_cfilm=139403.html;Long-métrage;FALSE;français;Suite parlée - récits de souvenirs enfouis;Drame;77;FALSE;Couleur;3,8;2,7;50;27/01/2010
139405;http://www.allocine.fr/film/fichefilm_gen_cfilm=139405.html;Long-métrage;FALSE;français;Nord paradis;Documentaire;115;FALSE;Couleur;3,5;2,7;41,05145448;25/02/2009
139407;http://www.allocine.fr/film/fichefilm_gen_cfilm=139407.html;Long-métrage;FALSE;français;L'Idiot;Comédie dramatique;61;FALSE;N&B;3,8;2,7;41;15/04/2009
139408;http://www.allocine.fr/film/fichefilm_gen_cfilm=139408.html;Long-métrage;FALSE;français;Spike 1 et 2;Animation;71;FALSE;Couleur;;;41,05145448;20/11/2013
139448;http://www.allocine.fr/film/fichefilm_gen_cfilm=139448.html;Long-métrage;FALSE;français;Philippe Garrel - 15 films;Divers;;FALSE;Couleur et N&B;;;41,05145448;08/10/2008
139455;http://www.allocine.fr/film/fichefilm_gen_cfilm=139455.html;Long-métrage;FALSE;britannique;La Stratégie du choc;Documentaire;80;FALSE;Couleur;2,4;3,7;41,05145448;03/03/2010
139461;http://www.allocine.fr/film/fichefilm_gen_cfilm=139461.html;Long-métrage;FALSE;italien;Sri Lanka National Handball Team;Comédie;100;FALSE;Couleur;3,1;3,7;41,05145448;19/08/2009
139468;http://www.allocine.fr/film/fichefilm_gen_cfilm=139468.html;Long-métrage;FALSE;allemand;Stolperstein;Documentaire;73;FALSE;Couleur;;;41,05145448;06/11/2008
139473;http://www.allocine.fr/film/fichefilm_gen_cfilm=139473.html;Long-métrage;FALSE;britannique;Weekend of a Champion;Documentaire;80;FALSE;Couleur;3,6;3,9;72;18/12/2013
139479;http://www.allocine.fr/film/fichefilm_gen_cfilm=139479.html;Long-métrage;TRUE;autrichien;Let's Make Money;Documentaire;107;FALSE;Couleur;3,5;3,3;41,05145448;15/04/2009
139492;http://www.allocine.fr/film/fichefilm_gen_cfilm=139492.html;Long-métrage;FALSE;français;Les Inséparables;Drame;100;FALSE;Couleur;3,6;3,5;37;10/12/2008
139520;http://www.allocine.fr/film/fichefilm_gen_cfilm=139520.html;Long-métrage;FALSE;français;Ça commence par la fin;Drame;88;FALSE;Couleur;2,1;2,1;46;26/05/2010
139636;http://www.allocine.fr/film/fichefilm_gen_cfilm=139636.html;Moyen-métrage;FALSE;français;Pleine Lune;Animation;50;FALSE;Couleur;3,5;3;42;05/11/2008
139667;http://www.allocine.fr/film/fichefilm_gen_cfilm=139667.html;Long-métrage;FALSE;français;Les Tremblements lointains;Drame;90;FALSE;Couleur;;;64;07/10/2009
139755;http://www.allocine.fr/film/fichefilm_gen_cfilm=139755.html;Long-métrage;FALSE;français;Un aller simple pour Maoré;Documentaire;84;FALSE;Couleur;3,5;3,4;41,05145448;04/02/2009
139791;http://www.allocine.fr/film/fichefilm_gen_cfilm=139791.html;Long-métrage;FALSE;français;Je ne dis pas non;Comédie dramatique;90;FALSE;Couleur;2,5;2,4;38;15/07/2009
139835;http://www.allocine.fr/film/fichefilm_gen_cfilm=139835.html;Long-métrage;FALSE;français;Fais-moi plaisir !;Comédie;90;FALSE;Couleur;3,4;2,3;33;24/06/2009
139849;http://www.allocine.fr/film/fichefilm_gen_cfilm=139849.html;Long-métrage;FALSE;français;Lino;Comédie dramatique;83;FALSE;Couleur;3,3;3,1;41,05145448;28/01/2009
139950;http://www.allocine.fr/film/fichefilm_gen_cfilm=139950.html;Long-métrage;FALSE;français;L'enfance d'Icare;Thriller;96;FALSE;Couleur;1,9;3;39;19/01/2011
139966;http://www.allocine.fr/film/fichefilm_gen_cfilm=139966.html;Long-métrage;FALSE;irlandais;Donne-moi ta main;Comédie;95;FALSE;Couleur;2,1;3,3;35;11/08/2010
140017;http://www.allocine.fr/film/fichefilm_gen_cfilm=140017.html;Long-métrage;FALSE;espagnol;La Fenêtre;Drame;75;FALSE;Couleur;3,8;2,8;45;03/06/2009
140139;http://www.allocine.fr/film/fichefilm_gen_cfilm=140139.html;Long-métrage;TRUE;espagnol;Biutiful;Drame;138;FALSE;Couleur;3,3;3,7;41;20/10/2010
140162;http://www.allocine.fr/film/fichefilm_gen_cfilm=140162.html;Long-métrage;FALSE;français;Marching Band;Documentaire;95;FALSE;Couleur;3,3;2,9;41,05145448;05/08/2009
140260;http://www.allocine.fr/film/fichefilm_gen_cfilm=140260.html;Long-métrage;FALSE;français;Lettre à la prison;Drame;70;FALSE;Couleur;4,5;3,1;41,05145448;02/12/2009
140295;http://www.allocine.fr/film/fichefilm_gen_cfilm=140295.html;Long-métrage;FALSE;suisse;Un autre homme;Drame;89;FALSE;N&B;3,2;3,1;41,05145448;06/05/2009
140296;http://www.allocine.fr/film/fichefilm_gen_cfilm=140296.html;Long-métrage;TRUE;danois;Millénium, le film;Thriller;152;FALSE;Couleur;3,4;3,9;48;13/05/2009
140305;http://www.allocine.fr/film/fichefilm_gen_cfilm=140305.html;Long-métrage;TRUE;britannique;Mr. Nice;Comédie dramatique;121;FALSE;Couleur;3;2,8;43;13/04/2011
140330;http://www.allocine.fr/film/fichefilm_gen_cfilm=140330.html;Long-métrage;FALSE;français;Pour un fils;Drame;97;FALSE;Couleur;2,7;2,4;59;04/03/2009
140331;http://www.allocine.fr/film/fichefilm_gen_cfilm=140331.html;Long-métrage;FALSE;français;Rien de personnel;Drame;91;FALSE;Couleur;3,4;2,5;55;16/09/2009
140365;http://www.allocine.fr/film/fichefilm_gen_cfilm=140365.html;Long-métrage;FALSE;suédois;Le Quartier du corbeau;Drame;101;FALSE;N&B;;3,4;75;25/03/2015
140392;http://www.allocine.fr/film/fichefilm_gen_cfilm=140392.html;Long-métrage;FALSE;français;Despues de la revolucion;Documentaire;55;FALSE;Couleur;2,9;2,8;35;28/04/2010
140407;http://www.allocine.fr/film/fichefilm_gen_cfilm=140407.html;Long-métrage;FALSE;français;Morceaux de conversations avec Jean-Luc Godard;Documentaire;125;FALSE;Couleur;3,4;2,9;41,05145448;21/01/2009
140436;http://www.allocine.fr/film/fichefilm_gen_cfilm=140436.html;Long-métrage;FALSE;français;Copacabana;Comédie dramatique;107;FALSE;Couleur;4;3,5;57;07/07/2010
140437;http://www.allocine.fr/film/fichefilm_gen_cfilm=140437.html;Long-métrage;FALSE;britannique;Chatroom;Thriller;87;FALSE;Couleur;2,6;3;20;11/08/2010
140467;http://www.allocine.fr/film/fichefilm_gen_cfilm=140467.html;Long-métrage;TRUE;français;Une affaire de nègres;Documentaire;90;FALSE;Couleur;3,6;3,1;41,05145448;23/09/2009
140496;http://www.allocine.fr/film/fichefilm_gen_cfilm=140496.html;Long-métrage;TRUE;français;Tournée;Comédie;111;FALSE;Couleur;4,4;3;41,05145448;30/06/2010
140497;http://www.allocine.fr/film/fichefilm_gen_cfilm=140497.html;Long-métrage;FALSE;français;Aurora;Drame;181;FALSE;Couleur;3,1;2,5;25;21/03/2012
140498;http://www.allocine.fr/film/fichefilm_gen_cfilm=140498.html;Long-métrage;TRUE;français;Un Poison Violent;Drame;92;FALSE;Couleur;3,5;2,5;41,05145448;04/08/2010
140501;http://www.allocine.fr/film/fichefilm_gen_cfilm=140501.html;Long-métrage;FALSE;français;Une semaine sur deux (et la moitié des vacances scolaires);Comédie;98;FALSE;Couleur;2,4;3;41;22/07/2009
140528;http://www.allocine.fr/film/fichefilm_gen_cfilm=140528.html;Long-métrage;FALSE;suédois;Les Joies de la famille;Comédie;103;FALSE;Couleur;2,6;3,8;28;07/10/2009
140592;http://www.allocine.fr/film/fichefilm_gen_cfilm=140592.html;Long-métrage;TRUE;français;Baaria;Comédie dramatique;150;FALSE;Couleur;1,8;2,8;28;16/06/2010
140614;http://www.allocine.fr/film/fichefilm_gen_cfilm=140614.html;Long-métrage;FALSE;français;Bazar;Comédie dramatique;103;FALSE;Couleur;1,7;2,6;71;02/12/2009
140620;http://www.allocine.fr/film/fichefilm_gen_cfilm=140620.html;Long-métrage;FALSE;français;Nanny McPhee et le Big Bang;Comédie;109;FALSE;Couleur;2,5;2,9;50;31/03/2010
140647;http://www.allocine.fr/film/fichefilm_gen_cfilm=140647.html;Long-métrage;TRUE;français;Chouga;Drame;88;FALSE;Couleur;3,4;3,2;41,05145448;15/09/2010
140669;http://www.allocine.fr/film/fichefilm_gen_cfilm=140669.html;Long-métrage;FALSE;français;The Lost Door;Drame;;FALSE;Couleur;;;26;04/12/2008
140670;http://www.allocine.fr/film/fichefilm_gen_cfilm=140670.html;Long-métrage;TRUE;français;N'djamena City;Drame;90;FALSE;Couleur;3;3,2;26;24/12/2008
140763;http://www.allocine.fr/film/fichefilm_gen_cfilm=140763.html;Long-métrage;TRUE;français;A travers la poussière;Drame;76;FALSE;Couleur;3,3;3,1;41,05145448;15/04/2009
140859;http://www.allocine.fr/film/fichefilm_gen_cfilm=140859.html;Long-métrage;FALSE;français;Mensch;Policier;87;FALSE;Couleur;2,6;2,7;32;09/12/2009
140868;http://www.allocine.fr/film/fichefilm_gen_cfilm=140868.html;Long-métrage;TRUE;français;Un Nuage dans un verre d'eau;Thriller;90;FALSE;Couleur;2,9;3,6;35;14/08/2013
